식당ID,식당명,도로명주소,지번주소,식당위도,식당경도,식당전화번호,식당업태,영업인허가명,음식점소개내용
472274,고흥바다,광주광역시 동구 양림로 128,광주광역시 동구 학동 55-77,35.1403,126.9217,062-223-3005,식육(숯불구이),일반음식점,"""고흥바다""를 광주광역시 동구의 가 볼 만한 식당으로 추천합니다!"
472275,장미맨숀(조선대점),광주광역시 동구 필문대로287번길 15-10,광주광역시 동구 지산동 511-9,35.1456,126.929,,한식,일반음식점,"""장미맨숀(조선대점)""을 광주광역시 동구의 가 볼 만한 식당으로 추천합니다!"
472276,아뗀데르,광주광역시 동구 백서로 155-1,광주광역시 동구 서석동 126-1,35.1433,126.9221,062-223-4496,기타,일반음식점,"광주광역시 동구에서 가 볼 만한 식당을 찾으신다면? 문화전당역(구도청) 근처에 있는 ""아뗀데르""를 추천합니다!"
472277,빈샌모어,광주광역시 동구 의재로136번길 33,광주광역시 동구 운림동 661-11,35.132,126.9453,062-227-6500,,일반음식점,"어디 가야 할지 고민이시라고요? 그럼 광주광역시 동구 맛집, ""빈샌모어""를 추천합니다!"
472278,노란집,광주광역시 동구 동계로10번길 22,광주광역시 동구 지산동 675-12,35.1526,126.9265,062-233-5223,,일반음식점,"어디 가야 할지 고민이시라고요? 그럼 광주광역시 동구 맛집, ""노란집""을 추천합니다!"
472279,강황울금국밥,광주광역시 동구 예술길 19-7,광주광역시 동구 궁동 35-10,35.1504,126.9187,062-233-8778,한식,일반음식점,"근처로 갈 일정이 있으시다면, 광주광역시 동구의 ""강황울금국밥""을 꼭 방문해보세요. 2017년 03월 07일 KBS2 2TV생생정보 279회 등에 방영되었을 만큼 유명한 매장입니다!"
472280,보통의날,광주광역시 동구 제봉로 124,광주광역시 동구 장동 62-20,35.1494,126.9224,062-415-0200,,일반음식점,"2015년 05월 29일 KBS2 VJ특공대 764회 등 많은 방송에 등장한 바로 그 곳! 광주광역시 동구에 가시면 소문난 맛집 ""보통의날""을 방문해보세요!"
472281,만복식당,광주광역시 동구 동계천로43번길 1,광주광역시 동구 계림동 467-27,35.1549,126.9169,062-228-5937,한식,일반음식점,"""만복식당""은 광주광역시 동구에 있습니다. 가장 가까운 지하철역은 금남로4가역입니다."
472283,커피타임,광주광역시 동구 증심천로 23,광주광역시 동구 학동 766-6,35.1306,126.9323,,기타,일반음식점,"""커피타임""은 광주광역시 동구에 있습니다. 가장 가까운 지하철역은 학동증심사입구역입니다."
472284,투썸플레이스(조선대점),광주광역시 동구 필문대로273번길 1,광주광역시 동구 동명동 118-20,35.1469,126.9279,062-227-3355,기타,일반음식점,"광주광역시 동구에서 어디를 갈지 고민이라면! ""투썸플레이스(조선대점)""에 가보시는 건 어떨까요?"
472285,문길목(2호점),광주광역시 동구 필문대로287번길 23-16,광주광역시 동구 지산동 476-10,35.1455,126.9299,062-232-2586,한식,일반음식점,"무엇을 먹을지 고민되신다고요? 광주광역시 동구에 계시다면 ""문길목(2호점)""을 추천합니다!"
472286,커볶,광주광역시 동구 지호로 161-7,광주광역시 동구 지산동 67-5,35.15,126.9451,062-223-5947,경양식,일반음식점,"무엇을 먹을지 고민되신다고요? 광주광역시 동구에 계시다면 ""커볶""을 추천합니다!"
472287,커볶,광주광역시 동구 지호로 161-7,광주광역시 동구 지산동 67-5,35.15,126.9451,062-223-5947,호프/통닭,일반음식점,"광주광역시 동구에서 어디를 갈지 고민이라면! ""커볶""에 가보시는 건 어떨까요?"
472288,bhc 치킨(27번가 금남로점),광주광역시 동구 중앙로196번길 27,광주광역시 동구 대의동 81-5,35.1491,126.9185,062-223-2727,호프/통닭,일반음식점,"광주광역시 동구에서 맛집을 찾으신다면 ""bhc 치킨(27번가 금남로점)""에 방문해보세요. 문화전당역(구도청) 근처에 있습니다."
472289,실비돌솥밥,광주광역시 동구 무등로375번길 6-1,,0,0,062-223-0265,한식,일반음식점,"어디 가야 할지 고민이시라고요? 그럼 광주광역시 동구 맛집, ""실비돌솥밥""을 추천합니다!"
472290,횟집아저씨(동명점),광주광역시 동구 동계로 16,광주광역시 동구 동명동 207-5,35.1531,126.9246,062-234-8876,기타,일반음식점,"광주광역시 동구에서 맛집을 찾으신다면 ""횟집아저씨(동명점)""를 추천합니다."
472291,산일능이버섯백숙(문화전당점),광주광역시 동구 문화전당로 21,광주광역시 동구 남동 166-2,35.1446,126.9194,062-229-3800,분식,일반음식점,"""산일능이버섯백숙(문화전당점)""은 광주광역시 동구에 있습니다. 가장 가까운 지하철역은 문화전당역(구도청)입니다."
472292,피자스쿨(조선대점),광주광역시 동구 장동로 54,광주광역시 동구 동명동 135-2,35.147,126.9273,062-225-2014,기타,일반음식점,"광주광역시 동구에서 가 볼 만한 식당을 찾으신다면? 문화전당역(구도청) 근처에 있는 ""피자스쿨(조선대점)""을 추천합니다!"
472293,산일능이버섯백숙(문화전당점),광주광역시 동구 문화전당로 21,광주광역시 동구 남동 166-2,35.1446,126.9194,062-229-3800,,일반음식점,"""산일능이버섯백숙(문화전당점)""은 광주광역시 동구에 있습니다. 가장 가까운 지하철역은 문화전당역(구도청)입니다."
472294,샤브향(광주문화전당점),광주광역시 동구 서석로 40,광주광역시 동구 광산동 79,35.1463,126.918,062-229-0963,한식,일반음식점,"""샤브향(광주문화전당점)""은 광주광역시 동구에 있습니다. 가장 가까운 지하철역은 문화전당역(구도청)입니다. 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다."
472295,전라도미가,광주광역시 동구 필문대로205번길 25-2,광주광역시 동구 지산동 711-45,35.152,126.9339,062-234-3133,한식,일반음식점,"어디 가야 할지 고민이시라고요? 그럼 광주광역시 동구 맛집, ""전라도미가""를 추천합니다!"
472296,김동일쉐프,광주광역시 동구 지호로 42,광주광역시 동구 지산동 453-14,35.1477,126.9333,062-228-1975,한식,일반음식점,"무엇을 먹을지 고민되신다고요? 광주광역시 동구에 계시다면 ""김동일쉐프""를 추천합니다!"
472297,오매치킨(금남점),광주광역시 동구 중앙로196번길 31-15,광주광역시 동구 대의동 80-1,35.1493,126.9189,,,일반음식점,"광주광역시 동구에서 맛집을 찾으신다면 ""오매치킨(금남점)""에 방문해보세요. 문화전당역(구도청) 근처에 있습니다."
472298,펭귄날다,광주광역시 동구 장동로 53-9,광주광역시 동구 동명동 136-1,35.1474,126.9274,,,일반음식점,"광주광역시 동구에서 어디를 갈지 고민이라면! ""펭귄날다""에 가보시는 건 어떨까요?"
472299,푸른길식육식당,광주광역시 동구 무등로384번길 23,광주광역시 동구 계림동 521-11,35.1584,126.9257,062-222-8409,식육(숯불구이),일반음식점,"""푸른길식육식당""은 광주광역시 동구에 있습니다."
472300,카페드민트,광주광역시 동구 제봉로190번길 3-1,광주광역시 동구 대인동 309-8,35.1537,126.9172,,기타,일반음식점,"""카페드민트""는 광주광역시 동구에 있는 맛집으로, 가장 가까운 지하철역은 금남로4가역입니다."
472301,콩썸,광주광역시 동구 서석로85번길 8-3,광주광역시 동구 대의동 6-1,35.15,126.9201,,기타,일반음식점,"""콩썸""은 광주광역시 동구에 있는 맛집으로, 가장 가까운 지하철역은 문화전당역(구도청)입니다."
472302,오디너리디저트,광주광역시 동구 장동로 34,광주광역시 동구 동명동 139-20,35.1478,126.9254,062-236-1220,기타,일반음식점,"광주광역시 동구에서 가 볼 만한 식당을 찾으신다면? 문화전당역(구도청) 근처에 있는 ""오디너리디저트""를 추천합니다!"
472303,주유소실내포차,광주광역시 동구 무등로 494,광주광역시 동구 산수동 524-29,35.1552,126.9337,062-225-0777,정종/대포집/소주방,일반음식점,"""주유소실내포차""는 광주광역시 동구에 있습니다."
472304,어느멋진날카페안,광주광역시 동구 동명로67번길 22-24,광주광역시 동구 지산동 675-53,35.1526,126.9273,062-457-0032,,일반음식점,"""어느멋진날카페안""을 광주광역시 동구의 가 볼 만한 식당으로 추천합니다!"
472305,고래집,광주광역시 동구 동명로14번길 45-21,광주광역시 동구 동명동 38-4,35.1499,126.928,062-232-3100,기타,일반음식점,"""고래집""은 광주광역시 동구에 있습니다. 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다."
472306,조선뼈다귀집(본점),광주광역시 동구 지호로 36,광주광역시 동구 지산동 462-14,35.1479,126.9327,062-375-4849,한식,일반음식점,"광주광역시 동구에서 맛집을 찾으신다면 ""조선뼈다귀집(본점)""을 추천합니다."
472307,좋은국밥(본점),광주광역시 동구 중앙로196번길 25,광주광역시 동구 궁동 45-15,35.1492,126.9183,062-234-4543,한식,일반음식점,"""좋은국밥(본점)""은 광주광역시 동구에 있는 맛집으로, 가장 가까운 지하철역은 문화전당역(구도청)입니다."
472308,톰스톤커피하우스(금남로점),광주광역시 동구 독립로 262,광주광역시 동구 금남로5가 1-21,35.1545,126.9112,062-223-9551,,일반음식점,"""톰스톤커피하우스(금남로점)""는 광주광역시 동구에 있습니다. 가장 가까운 지하철역은 금남로5가역입니다."
472309,김마로(광주충파점),광주광역시 동구 중앙로 177,광주광역시 동구 충장로4가 13-1,35.1497,126.9145,062-227-7292,기타,일반음식점,"광주광역시 동구에서 맛집을 찾으신다면 ""김마로(광주충파점)""에 방문해보세요. 금남로4가역 근처에 있습니다."
472310,청춘상회,광주광역시 동구 필문대로287번길 13,광주광역시 동구 지산동 513-2,35.1454,126.9284,062-223-3669,한식,일반음식점,"광주광역시 동구에 가신다면 ""청춘상회""에 방문해보세요~"
472311,벌교소주방,광주광역시 동구 무등로 470,광주광역시 동구 산수동 553-30,35.155,126.9311,,호프/통닭,일반음식점,"광주광역시 동구에 가신다면 ""벌교소주방""에 방문해보세요~"
472312,대왕김밥,광주광역시 동구 구성로204번길 15-6,광주광역시 동구 대인동 177,35.1526,126.9161,062-529-3363,,일반음식점,"""대왕김밥""은 광주광역시 동구에 있는 맛집으로, 가장 가까운 지하철역은 금남로4가역입니다."
472313,스시담,광주광역시 동구 독립로 268,광주광역시 동구 대인동 7-1,35.1545,126.9122,,일식,일반음식점,"어디 가야 할지 고민이시라고요? 그럼 광주광역시 동구 맛집, ""스시담""을 추천합니다!"
472314,도토리편백집(롯데백화점광주점),광주광역시 동구 독립로 268,광주광역시 동구 대인동 7-1,35.1545,126.9122,062-221-1980,한식,일반음식점,"광주광역시 동구에서 가 볼 만한 식당을 찾으신다면? ""도토리편백집(롯데백화점광주점)""을 추천합니다!"
472315,준영옥과한우촌,광주광역시 동구 독립로 268,광주광역시 동구 대인동 7-1,35.1545,126.9122,062-228-2828,한식,일반음식점,"""준영옥과한우촌""은 광주광역시 동구에 있는 맛집으로, 가장 가까운 지하철역은 금남로5가역입니다. 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다."
472317,동명사랑채,광주광역시 동구 동계로9번길 2,광주광역시 동구 동명동 207-20,35.1528,126.9242,062-223-0979,한식,일반음식점,"광주광역시 동구에서 가 볼 만한 식당을 찾으신다면? ""동명사랑채""를 추천합니다!"
472318,다이스카페,광주광역시 동구 중앙로160번길 30-1,광주광역시 동구 황금동 91-1,35.1465,126.9159,,,일반음식점,"""다이스카페""는 광주광역시 동구에 있습니다."
472320,피터팬(스포츠펍),광주광역시 동구 충장로 102-12,광주광역시 동구 충장로1가 25-1,35.1471,126.9174,,,일반음식점,"무엇을 먹을지 고민되신다고요? 광주광역시 동구에 계시다면 ""피터팬(스포츠펍)""을 추천합니다!"
472321,오시오,광주광역시 동구 구성로204번길 15-1,광주광역시 동구 대인동 54,35.1527,126.9159,,한식,일반음식점,"광주광역시 동구에 가신다면 ""오시오""에 방문해보세요~"
472322,음악스케치,광주광역시 동구 중앙로196번길 15-18,광주광역시 동구 궁동 51-5,35.1502,126.9181,,,일반음식점,"어디 가야 할지 고민이시라고요? 그럼 광주광역시 동구 맛집, ""음악스케치""를 추천합니다!"
472323,미스터쉐프,광주광역시 동구 의재로136번길 25,광주광역시 동구 운림동 661-5,35.132,126.9444,062-222-9008,기타,일반음식점,"광주광역시 동구에 가신다면 ""미스터쉐프""에 방문해보세요~"
